clean_NNAJ_actors|Departamento|Filename|Year|categoria|place|LOC|lat|lon|period
Agencia De Desarrollo Rural|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Fusagasugá|Fusagasugá, Cundinamarca|4.345152|-74.361823|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Venecia|Venecia, Cundinamarca|4.089014|-74.4779102|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Cabrera|Cabrera, Cundinamarca|3.9842364|-74.4842232|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Pandi|Pandi, Cundinamarca|4.19065|-74.486751|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Pasca|Pasca, Cundinamarca|4.308498|-74.299995|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Silvania|Silvania, Cundinamarca|4.3867287|-74.3994432|Post-Agreement (2017-2022)
Dirección Para Acción Contra Minas|Cundinamarca|IR N° 039-17 A.I. CUN-Cabrera Fusagasuga Pandi Pasca Silvania y Venecia.pdf|2017||Fusagasugá|Fusagasugá, Cundinamarca|4.345152|-74.361823|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Antioquia|IR N° 041-17 ANT.pdf|2017|Guerrillas||nan, Antioquia|6.2476598|-75.565816|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Antioquia|IR N° 041-17 ANT.pdf|2017|Guerrillas||nan, Antioquia|6.2476598|-75.565816|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Guaranda|Guaranda, Sucre|8.468309999999999|-74.537025|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Majagual|Majagual, Sucre|8.4865278|-74.7337069|Post-Agreement (2017-2022)
Niñas|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Guaranda|Guaranda, Sucre|8.468309999999999|-74.537025|Post-Agreement (2017-2022)
Niñas|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Majagual|Majagual, Sucre|8.4865278|-74.7337069|Post-Agreement (2017-2022)
Por|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Guaranda|Guaranda, Sucre|8.468309999999999|-74.537025|Post-Agreement (2017-2022)
Por|Sucre|IR N° 042-17A.I. SUC-Guaranda y Majagual.pdf|2017||Majagual|Majagual, Sucre|8.4865278|-74.7337069|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Nariño|IR N° 043-17 NAR-Tumaco.pdf|2017||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Nariño|IR N° 043-17 NAR-Tumaco.pdf|2017||Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Nariño|IR N° 043-17 NAR-Tumaco.pdf|2017|Guerrillas|Tumaco|Tumaco, Nariño|1.787434|-78.791265|Post-Agreement (2017-2022)
Rastrojos|Valle del Cauca|IR N° 045-17 VAL-Roldanillo.pdf|2017|Nuevos Paramilitares (Narco-Para)|Roldanillo|Roldanillo, Valle del Cauca|4.415473599999999|-76.1513942|Post-Agreement (2017-2022)
Queen|Valle del Cauca|IR N° 045-17 VAL-Roldanillo.pdf|2017||Roldanillo|Roldanillo, Valle del Cauca|4.415473599999999|-76.1513942|Post-Agreement (2017-2022)
Normal|Valle del Cauca|IR N° 045-17 VAL-Roldanillo.pdf|2017||Roldanillo|Roldanillo, Valle del Cauca|4.415473599999999|-76.1513942|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Valle del Cauca|IR N° 047-17 VAL-Buenaventura.pdf|2017||Buenaventura|Buenaventura, Valle del Cauca|3.8830471|-77.01972119999999|Post-Agreement (2017-2022)
Ir|Valle del Cauca|IR N° 047-17 VAL-Buenaventura.pdf|2017||Buenaventura|Buenaventura, Valle del Cauca|3.8830471|-77.01972119999999|Post-Agreement (2017-2022)
Grupo Armado Ilegal|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Grupo Armado Ilegal|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|Paramilitares||nan, Meta|||Post-Agreement (2017-2022)
Frente De Guerra Oriental Del Eln|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|Guerrillas||nan, Meta|||Post-Agreement (2017-2022)
Grupos Armadas Posdesmovilizacion|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|Paramilitares||nan, Meta|||Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|Guerrillas||nan, Meta|||Post-Agreement (2017-2022)
Znvt|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Riesgos De Violaciones De Derechos Humanos|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Sat Codigo Dprpc04 Version 01 Pagina 30|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Riesgos De Violaciones De Derechos Humanos|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Sat Código Dpr Pc04 Vers|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Defensa Educacion Agricultura Lnstituto Colombiano De Bienestar Familiar|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Unidad Nacional De Atencion|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Reparacion Integral A Las Victimas|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Comision Lntersectorial Para La Prevencion Del Reclutamiento|Meta|IR N° 048-17 A.I. MET, GUAI y VIC.pdf|2017|||nan, Meta|||Post-Agreement (2017-2022)
Acción Comunal Defensores De Derechos Humanos|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Acción Comunal Defensores De Derechos Humanos|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Fuerza Alternativa Revolucionaria Del Común|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Fuerza Alternativa Revolucionaria Del Común|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Paramilitares|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Paramilitares|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Interposició N|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Interposició N|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Jóvenes A|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Jóvenes A|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Frente Primero De Las Farc|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Disidensias FARC|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Frente Primero De Las Farc|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Disidensias FARC|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Zvtn|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Zvtn|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Ptn|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Ptn|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Espacios Territoriales De Capacitación Y Reincorporación|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Espacios Territoriales De Capacitación Y Reincorporación|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Guerrillas|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Paramilitares|Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017|Paramilitares|El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Agencia De Renov|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Agencia De Renov|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Dirección Para La Atención Integral|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Dirección Para La Atención Integral|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Dirección De Política|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||Calamar|Calamar, Guaviare|1.920614|-72.554237|Post-Agreement (2017-2022)
Dirección De Política|Guaviare|IR N° 051-17 GUAV Calamar y El Retorno.pdf|2017||El Retorno|El Retorno, Guaviare|2.331899|-72.62812699999999|Post-Agreement (2017-2022)
Autodefensas Unidas De Colombia|Quindío|NS a IR N° 081-02 Medellín-ANTIOQUIA.pdf|2002|Paramilitares|Medellín|Medellín, Quindío|6.2476376|-75.56581530000001|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA ii.pdf|2003|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA ii.pdf|2003|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA ii.pdf|2003|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iii.pdf|2003|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iii.pdf|2003|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iii.pdf|2003|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iii.pdf|2003|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iii.pdf|2003|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA.pdf|2003|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Risaralda|Risaralda, Risaralda|5.315847499999999|-75.9927652|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Pueblo Rico|Pueblo Rico, Risaralda|5.221976|-76.03042330000001|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Tadó|Tadó, Risaralda|5.315847499999999|-75.9927652|Conflict & 2005-Justice and Peace (2001-2005)
Ejército De Liberación Nacional|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Risaralda|Risaralda, Risaralda|5.315847499999999|-75.9927652|Conflict & 2005-Justice and Peace (2001-2005)
Ejército De Liberación Nacional|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Pueblo Rico|Pueblo Rico, Risaralda|5.221976|-76.03042330000001|Conflict & 2005-Justice and Peace (2001-2005)
Ejército De Liberación Nacional|Risaralda|NS a IR N° 038-03 Tado-CHOCO y Pueblo Rico RISARALDA i.pdf|2003|Guerrillas|Tadó|Tadó, Risaralda|5.315847499999999|-75.9927652|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Putumayo|NS a IR N° 082-02 Puerto Guzman-PUTUMAYO.pdf|2003|Guerrillas|Puerto Guzmán|Puerto Guzmán, Putumayo|0.9637699999999999|-76.40798099999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Putumayo|NS a IR N° 082-02 Puerto Guzman-PUTUMAYO.pdf|2003|Paramilitares|Puerto Guzmán|Puerto Guzmán, Putumayo|0.9637699999999999|-76.40798099999999|Conflict & 2005-Justice and Peace (2001-2005)
Ejército De Liberación Nacional|Bolívar|NS a IR N° 089-02 Morales-BOLIVAR ii.pdf|2003|Guerrillas|Morales|Morales, Bolívar|8.27533|-73.86817599999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a  AT N° 062-02 Soacha-CUNDINAMARCA v.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Cundinamarca|NS a  AT N° 062-02 Soacha-CUNDINAMARCA v.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a  AT N° 062-02 Soacha-CUNDINAMARCA v.pdf|2004|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Quindío|NS a AT N° 054-03 San Francisco-ANTIOQUIA.pdf|2004|Paramilitares|San Francisco|San Francisco, Quindío|4.5369|-75.67177|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062 -02 Soacha-CUNDINAMARCA vi.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Bloque Capital|Cundinamarca|NS a AT N° 062 -02 Soacha-CUNDINAMARCA vi.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iv.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iv.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas Unidas De Colombia|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iv.pdf|2004|Paramilitares|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Cundinamarca|NS a AT N° 062-02 Soacha-CUNDINAMARCA iv.pdf|2004|Guerrillas|Soacha|Soacha, Cundinamarca|4.5827227|-74.21174649999999|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Quindío|NS a AT N° 072-02 Yondó-ANTIOQUIA ii.pdf|2004|Guerrillas|Yondó|Yondó, Quindío|6.951009099999999|-74.1709702|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Armero|Armero, Tolima|5.0051173|-74.8273184|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Falan|Falan, Tolima|5.1206208|-74.95246910000002|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Palocabildo|Palocabildo, Tolima|5.119358|-75.023736|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Villahermosa|Villahermosa, Tolima|5.029564|-75.1168256|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Casabianca|Casabianca, Tolima|5.078568|-75.119717|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Líbano|Líbano, Tolima|4.9224602|-75.0642244|Conflict & 2005-Justice and Peace (2001-2005)
Autodefensas|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Paramilitares|Lérida|Lérida, Tolima|4.8658613|-74.89749250000001|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Armero|Armero, Tolima|5.0051173|-74.8273184|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Falan|Falan, Tolima|5.1206208|-74.95246910000002|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Palocabildo|Palocabildo, Tolima|5.119358|-75.023736|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Villahermosa|Villahermosa, Tolima|5.029564|-75.1168256|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Casabianca|Casabianca, Tolima|5.078568|-75.119717|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Líbano|Líbano, Tolima|4.9224602|-75.0642244|Conflict & 2005-Justice and Peace (2001-2005)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Tolima|NS a IR N° 015 y 060-03 Palocabildo, Falan, Líbano, Lérida, Armero-Guayabal, Casabianca, Villahermosa-TOLIMA v.pdf|2004|Guerrillas|Lérida|Lérida, Tolima|4.8658613|-74.89749250000001|Conflict & 2005-Justice and Peace (2001-2005)
